State,STATE,County,FIPS,FE_AREA,LON,LAT
Michigan,MI,Marquette,26103,nr,-87.6415,46.4314
Michigan,MI,Cheboygan,26031,nn,-84.4999,45.4468
Michigan,MI,Charlevoix,26029,nn,-85.1283,45.302
Michigan,MI,Grand Traverse,26055,nn,-85.559,44.6709
Michigan,MI,Delta,26041,sr,-86.9244,45.9197
Michigan,MI,Luce,26095,eu,-85.5443,46.4707
Michigan,MI,Mackinac,26097,ee,-85.0921,46.0812
Michigan,MI,Schoolcraft,26153,er,-86.1995,46.1967
Michigan,MI,Presque Isle,26141,nn,-83.9173,45.3402
Michigan,MI,Menominee,26109,sr,-87.5573,45.5792
Michigan,MI,Alger,26003,nr,-86.6018,46.4099
Michigan,MI,Ontonagon,26131,wu,-89.315,46.6644
Michigan,MI,Houghton,26061,wu,-88.6918,46.8934
Michigan,MI,Antrim,26009,nn,-85.1377,45.0003
Michigan,MI,Arenac,26011,nn,-83.8948,44.0656
Michigan,MI,Bay,26017,se,-83.9921,43.7072
Michigan,MI,Tuscola,26157,se,-83.4168,43.4641
Michigan,MI,Huron,26063,se,-83.0193,43.8333
Michigan,MI,Emmet,26047,nn,-84.8905,45.5205
Michigan,MI,Benzie,26019,nn,-86.0158,44.6395
Michigan,MI,Mason,26105,wc,-86.4421,43.9392
Michigan,MI,Chippewa,26033,ee,-84.5921,46.3031
Mississippi,MS,Amite,28005,ss,-90.8045,31.1744
Mississippi,MS,Attala,28007,cc,-89.5817,33.0863
Mississippi,MS,Benton,28009,ne,-89.1885,34.8173
Mississippi,MS,Adams,28001,sw,-91.3531,31.4832
Mississippi,MS,Yalobusha,28161,nw,-89.7076,34.0282
Mississippi,MS,Winston,28159,ec,-89.0344,33.0885
Mississippi,MS,Wilkinson,28157,ss,-91.3109,31.161
Mississippi,MS,Webster,28155,nc,-89.2848,33.6131
Mississippi,MS,Wayne,28153,se,-88.6958,31.6408
Mississippi,MS,Washington,28151,nw,-90.9474,33.2836
Mississippi,MS,Warren,28149,wc,-90.8521,32.3573
Mississippi,MS,Walthall,28147,ss,-90.1061,31.1485
Mississippi,MS,Union,28145,ne,-89.0038,34.4905
Mississippi,MS,Tunica,28143,nw,-90.3755,34.652
Mississippi,MS,Tishomingo,28141,ne,-88.2393,34.7404
Mississippi,MS,Tippah,28139,ne,-88.9089,34.7684
Mississippi,MS,Tate,28137,nw,-89.9448,34.6503
Mississippi,MS,Tallahatchie,28135,nw,-90.1732,33.9505
Mississippi,MS,Sunflower,28133,nw,-90.5886,33.6023
Mississippi,MS,Stone,28131,se,-89.1177,30.79
Mississippi,MS,Smith,28129,cc,-89.5067,32.0177
Mississippi,MS,Simpson,28127,cc,-89.9195,31.9132
Mississippi,MS,Sharkey,28125,wc,-90.8132,32.8797
Mississippi,MS,Scott,28123,cc,-89.5376,32.4064
Mississippi,MS,Rankin,28121,cc,-89.9457,32.2641
Mississippi,MS,Quitman,28119,nw,-90.2891,34.2514
Mississippi,MS,Prentiss,28117,ne,-88.5201,34.6183
Mississippi,MS,Pontotoc,28115,ne,-89.0374,34.2254
Mississippi,MS,Perry,28111,se,-88.9923,31.172
Mississippi,MS,Panola,28107,nw,-89.9505,34.3639
Mississippi,MS,Oktibbeha,28105,ne,-88.8793,33.425
Mississippi,MS,Noxubee,28103,ec,-88.5698,33.1101
Mississippi,MS,Newton,28101,ec,-89.1188,32.4002
Mississippi,MS,Neshoba,28099,ec,-89.1176,32.7535
Mississippi,MS,Montgomery,28097,nc,-89.6164,33.4941
Mississippi,MS,Monroe,28095,ne,-88.4804,33.8923
Mississippi,MS,Marshall,28093,nw,-89.5031,34.7623
Mississippi,MS,Marion,28091,sc,-89.8224,31.2308
Mississippi,MS,Coahoma,28027,nw,-90.6027,34.2292
Mississippi,MS,Clay,28025,ne,-88.7815,33.6557
Mississippi,MS,Clarke,28023,ec,-88.6894,32.0414
Mississippi,MS,Claiborne,28021,sw,-90.9118,31.9737
Mississippi,MS,Choctaw,28019,cc,-89.2484,33.3473
Mississippi,MS,Chickasaw,28017,ne,-88.9479,33.9208
Mississippi,MS,Carroll,28015,nc,-89.9202,33.4485
Mississippi,MS,Calhoun,28013,ne,-89.3364,33.9364
Mississippi,MS,Bolivar,28011,nw,-90.8804,33.7955
Mississippi,MS,Pearl River,28109,ss,-89.5898,30.7686
Mississippi,MS,Alcorn,28003,ne,-88.5803,34.8808
Mississippi,MS,Yazoo,28163,cc,-90.3965,32.7804
Mississippi,MS,Madison,28089,cc,-90.0338,32.6347
Mississippi,MS,Lowndes,28087,ne,-88.4433,33.4729
Mississippi,MS,Lincoln,28085,sc,-90.454,31.5324
Mississippi,MS,Leflore,28083,nc,-90.301,33.5505
Mississippi,MS,Lee,28081,ne,-88.6804,34.2899
Mississippi,MS,Leake,28079,cc,-89.5241,32.7535
Mississippi,MS,Lawrence,28077,sc,-90.107,31.5502
Mississippi,MS,Lauderdale,28075,ec,-88.6626,32.4043
Mississippi,MS,Lamar,28073,se,-89.5087,31.2059
Mississippi,MS,Lafayette,28071,nw,-89.4849,34.3568
Mississippi,MS,Kemper,28069,ec,-88.6412,32.7546
Mississippi,MS,Jones,28067,se,-89.1688,31.6226
Mississippi,MS,Jefferson Davis,28065,sc,-89.823,31.5696
Mississippi,MS,Jefferson,28063,sw,-91.0371,31.7342
Mississippi,MS,Itawamba,28057,ne,-88.3613,34.28
Mississippi,MS,Issaquena,28055,wc,-90.9892,32.7414
Mississippi,MS,Humphreys,28053,cc,-90.5265,33.1287
Mississippi,MS,Holmes,28051,cc,-90.0922,33.1235
Mississippi,MS,Hinds,28049,cc,-90.4427,32.2667
Mississippi,MS,Grenada,28043,nc,-89.802,33.77
Mississippi,MS,Greene,28041,se,-88.6392,31.2142
Mississippi,MS,George,28039,se,-88.644,30.8626
Mississippi,MS,Franklin,28037,sw,-90.8978,31.4772
Mississippi,MS,DeSoto,28033,nw,-89.9918,34.8754
Mississippi,MS,Covington,28031,se,-89.5526,31.6332
Mississippi,MS,Copiah,28029,cc,-90.4488,31.8692
Mississippi,MS,Hancock,28045,ss,-89.4887,30.4164
Mississippi,MS,Jackson,28059,ss,-88.6362,30.5459
Mississippi,MS,Harrison,28047,ss,-89.1185,30.515
Mississippi,MS,Pike,28113,ss,-90.4042,31.1749
Mississippi,MS,Jasper,28061,ec,-89.1189,32.0191
Mississippi,MS,Forrest,28035,se,-89.2579,31.1889
Iowa,IA,Clinton,19045,ec,-90.532,41.898
Iowa,IA,Crawford,19047,wc,-95.3821,42.0372
Iowa,IA,Dallas,19049,cc,-94.0398,41.6849
Iowa,IA,Davis,19051,se,-92.4097,40.7477
Iowa,IA,Decatur,19053,sc,-93.7863,40.7377
Iowa,IA,Wright,19197,nc,-93.7352,42.7331
Iowa,IA,Winneshiek,19191,ne,-91.8436,43.2906
Iowa,IA,Woodbury,19193,wc,-96.0449,42.3897
Iowa,IA,Worth,19195,nc,-93.2609,43.3774
Iowa,IA,Jones,19105,ec,-91.1314,42.1212
Iowa,IA,Webster,19187,cc,-94.1818,42.4278
Iowa,IA,Winnebago,19189,nc,-93.7342,43.3775
Iowa,IA,Scott,19163,ec,-90.6232,41.6371
Iowa,IA,Sac,19161,wc,-95.1055,42.3862
Iowa,IA,Ringgold,19159,sc,-94.244,40.7352
Iowa,IA,Poweshiek,19157,cc,-92.5315,41.6864
Iowa,IA,Pottawattamie,19155,sw,-95.5423,41.3364
Iowa,IA,Polk,19153,cc,-93.5734,41.6855
Iowa,IA,Pocahontas,19151,nw,-94.6788,42.7341
Iowa,IA,Plymouth,19149,nw,-96.2142,42.7378
Iowa,IA,Palo Alto,19147,nw,-94.6782,43.082
Iowa,IA,Page,19145,sw,-95.1502,40.7391
Iowa,IA,Osceola,19143,nw,-95.6237,43.3785
Iowa,IA,O'Brien,19141,nw,-95.625,43.0838
Iowa,IA,Muscatine,19139,ec,-91.1127,41.4839
Iowa,IA,Montgomery,19137,sw,-95.1563,41.0301
Iowa,IA,Monroe,19135,sc,-92.869,41.0297
Iowa,IA,Monona,19133,wc,-95.96,42.0516
Iowa,IA,Mitchell,19131,nc,-92.7891,43.3564
Iowa,IA,Mills,19129,sw,-95.6214,41.0332
Iowa,IA,Marshall,19127,cc,-92.9988,42.0358
Iowa,IA,Marion,19125,sc,-93.0995,41.3344
Iowa,IA,Mahaska,19123,sc,-92.6409,41.3351
Iowa,IA,Madison,19121,sc,-94.0155,41.3307
Iowa,IA,Lyon,19119,nw,-96.2103,43.3805
Iowa,IA,Lucas,19117,sc,-93.3277,41.0293
Iowa,IA,Louisa,19115,se,-91.2597,41.2185
Iowa,IA,Linn,19113,ec,-91.5989,42.0789
Iowa,IA,Lee,19111,se,-91.4792,40.642
Iowa,IA,Kossuth,19109,nc,-94.2067,43.2042
Iowa,IA,Keokuk,19107,se,-92.1787,41.3364
Iowa,IA,Johnson,19103,ec,-91.5881,41.6715
Iowa,IA,Jefferson,19101,se,-91.9489,41.0318
Iowa,IA,Jackson,19097,ec,-90.5742,42.1717
Iowa,IA,Wayne,19185,sc,-93.3274,40.7395
Iowa,IA,Washington,19183,se,-91.7179,41.3356
Iowa,IA,Warren,19181,sc,-93.5614,41.3343
Iowa,IA,Wapello,19179,se,-92.4095,41.0306
Iowa,IA,Van Buren,19177,se,-91.95,40.7532
Iowa,IA,Union,19175,sc,-94.2424,41.0277
Iowa,IA,Taylor,19173,sw,-94.6965,40.7374
Iowa,IA,Tama,19171,cc,-92.5326,42.0798
Iowa,IA,Story,19169,cc,-93.4651,42.0362
Iowa,IA,Sioux,19167,nw,-96.1779,43.0826
Iowa,IA,Shelby,19165,sw,-95.3103,41.6851
Iowa,IA,Iowa,19095,ec,-92.0656,41.6863
Iowa,IA,Ida,19093,wc,-95.5136,42.3869
Iowa,IA,Humboldt,19091,nc,-94.2073,42.7764
Iowa,IA,Howard,19089,ne,-92.3172,43.3568
Iowa,IA,Henry,19087,se,-91.5446,40.9879
Iowa,IA,Harrison,19085,sw,-95.8167,41.6829
Iowa,IA,Hardin,19083,cc,-93.2404,42.3838
Iowa,IA,Hancock,19081,nc,-93.7343,43.0819
Iowa,IA,Hamilton,19079,cc,-93.7068,42.3838
Iowa,IA,Guthrie,19077,wc,-94.501,41.6838
Iowa,IA,Grundy,19075,cc,-92.7911,42.402
Iowa,IA,Greene,19073,wc,-94.3969,42.0362
Iowa,IA,Fremont,19071,sw,-95.6047,40.7456
Iowa,IA,Franklin,19069,nc,-93.2624,42.7325
Iowa,IA,Floyd,19067,nc,-92.789,43.06
Iowa,IA,Fayette,19065,ne,-91.8443,42.8625
Iowa,IA,Emmet,19063,nw,-94.6784,43.3779
Iowa,IA,Dubuque,19061,ne,-90.8824,42.4689
Iowa,IA,Dickinson,19059,nw,-95.151,43.3779
Iowa,IA,Des Moines,19057,se,-91.1815,40.9232
Iowa,IA,Delaware,19055,ne,-91.3673,42.4711
Iowa,IA,Adair,19001,sw,-94.471,41.3307
Iowa,IA,Adams,19003,sw,-94.6992,41.029
Iowa,IA,Allamakee,19005,ne,-91.3781,43.2843
Iowa,IA,Appanoose,19007,sc,-92.8687,40.7432
Iowa,IA,Audubon,19009,wc,-94.9058,41.6846
Iowa,IA,Benton,19011,ec,-92.0657,42.0801
Iowa,IA,Black Hawk,19013,ne,-92.3085,42.4701
Iowa,IA,Boone,19015,cc,-93.9318,42.0366
Iowa,IA,Bremer,19017,ne,-92.3182,42.7747
Iowa,IA,Buchanan,19019,ne,-91.8379,42.4707
Iowa,IA,Buena Vista,19021,nw,-95.1513,42.7355
Iowa,IA,Butler,19023,nc,-92.7902,42.7316
Iowa,IA,Calhoun,19025,wc,-94.6405,42.3852
Iowa,IA,Carroll,19027,wc,-94.8607,42.0362
Iowa,IA,Cass,19029,sw,-94.9278,41.3315
Iowa,IA,Cedar,19031,ec,-91.1324,41.7723
Iowa,IA,Cerro Gordo,19033,nc,-93.2608,43.0815
Iowa,IA,Cherokee,19035,nw,-95.6239,42.7357
Iowa,IA,Chickasaw,19037,ne,-92.3176,43.0601
Iowa,IA,Clarke,19039,sc,-93.7851,41.029
Iowa,IA,Clay,19041,nw,-95.151,43.0826
Iowa,IA,Clayton,19043,ne,-91.3414,42.8447
Iowa,IA,Jasper,19099,cc,-93.0537,41.686
Illinois,IL,Jackson,17077,ss,-89.3821,37.7852
Illinois,IL,Jefferson,17081,sc,-88.924,38.3005
Illinois,IL,Jersey,17083,sw,-90.3566,39.0856
Illinois,IL,Jo Daviess,17085,nw,-90.2123,42.3657
Illinois,IL,Johnson,17087,ss,-88.8809,37.4596
Illinois,IL,Kane,17089,ne,-88.4287,41.939
Illinois,IL,Kankakee,17091,ne,-87.8618,41.1377
Illinois,IL,Kendall,17093,ne,-88.4289,41.5906
Illinois,IL,Iroquois,17075,ec,-87.8243,40.7474
Illinois,IL,La Salle,17099,nc,-88.8859,41.3439
Illinois,IL,Lawrence,17101,se,-87.7266,38.72
Illinois,IL,Henry,17073,nw,-90.1314,41.3531
Illinois,IL,Livingston,17105,cc,-88.5578,40.8914
Illinois,IL,Logan,17107,cc,-89.3676,40.1245
Illinois,IL,McDonough,17109,wc,-90.678,40.4562
Illinois,IL,McHenry,17111,ne,-88.4524,42.3244
Illinois,IL,McLean,17113,cc,-88.8473,40.4908
Illinois,IL,Macon,17115,cc,-88.9617,39.8599
Illinois,IL,Macoupin,17117,sw,-89.9244,39.261
Illinois,IL,Madison,17119,sw,-89.9051,38.8299
Illinois,IL,Marion,17121,sc,-88.919,38.6496
Illinois,IL,Marshall,17123,cc,-89.3448,41.0332
Illinois,IL,Mason,17125,cc,-89.9168,40.2397
Illinois,IL,Massac,17127,ss,-88.7078,37.219
Illinois,IL,Winnebago,17201,nc,-89.1609,42.3363
Illinois,IL,Woodford,17203,cc,-89.2111,40.7882
Illinois,IL,Grundy,17063,ne,-88.4185,41.285
Illinois,IL,Adams,17001,wc,-91.1886,39.9878
Illinois,IL,Alexander,17003,ss,-89.3376,37.1915
Illinois,IL,Bond,17005,sc,-89.4356,38.8868
Illinois,IL,Boone,17007,nc,-88.8234,42.3231
Illinois,IL,Brown,17009,wc,-90.7504,39.9618
Illinois,IL,Bureau,17011,nc,-89.5287,41.4041
Illinois,IL,Calhoun,17013,sw,-90.6675,39.1692
Illinois,IL,Carroll,17015,nw,-89.9345,42.0688
Illinois,IL,Cass,17017,wc,-90.2474,39.9736
Illinois,IL,Champaign,17019,ec,-88.1991,40.1401
Illinois,IL,Christian,17021,cc,-89.2773,39.5458
Illinois,IL,Clark,17023,ec,-87.7878,39.3335
Illinois,IL,Clay,17025,sc,-88.4902,38.7542
Illinois,IL,Clinton,17027,sc,-89.4224,38.6065
Illinois,IL,Coles,17029,ec,-88.2218,39.5202
Illinois,IL,Crawford,17033,ec,-87.7595,39.0028
Illinois,IL,Cumberland,17035,ec,-88.2403,39.2732
Illinois,IL,De Kalb,17037,nc,-88.7704,41.8934
Illinois,IL,De Witt,17039,cc,-88.9041,40.1746
Illinois,IL,Douglas,17041,ec,-88.2174,39.7695
Illinois,IL,DuPage,17043,ne,-88.0857,41.852
Illinois,IL,Edgar,17045,ec,-87.7456,39.6786
Illinois,IL,Edwards,17047,se,-88.0532,38.4165
Illinois,IL,Effingham,17049,sc,-88.5899,39.0597
Illinois,IL,Greene,17061,sw,-90.3905,39.3562
Illinois,IL,Ford,17053,ec,-88.2233,40.5972
Illinois,IL,Menard,17129,cc,-89.8022,40.0274
Illinois,IL,Mercer,17131,nw,-90.7414,41.2053
Illinois,IL,Monroe,17133,sw,-90.1774,38.2785
Illinois,IL,Montgomery,17135,sc,-89.4789,39.231
Illinois,IL,Morgan,17137,wc,-90.2015,39.7156
Illinois,IL,Moultrie,17139,cc,-88.6194,39.6413
Illinois,IL,Ogle,17141,nc,-89.3207,42.0427
Illinois,IL,Peoria,17143,cc,-89.76,40.7881
Illinois,IL,Perry,17145,sc,-89.3671,38.0838
Illinois,IL,Piatt,17147,cc,-88.5911,40.0104
Illinois,IL,Pike,17149,wc,-90.8862,39.6225
Illinois,IL,Pope,17151,ss,-88.5615,37.4127
Illinois,IL,Pulaski,17153,ss,-89.1267,37.2228
Illinois,IL,Putnam,17155,nc,-89.2858,41.2045
Illinois,IL,Fayette,17051,sc,-89.0242,39.0002
Illinois,IL,Randolph,17157,sw,-89.8253,38.0521
Illinois,IL,Richland,17159,se,-88.085,38.7124
Illinois,IL,Rock Island,17161,nw,-90.5674,41.4673
Illinois,IL,St. Clair,17163,sw,-89.9284,38.4703
Illinois,IL,Saline,17165,ss,-88.5408,37.7533
Illinois,IL,Sangamon,17167,cc,-89.6589,39.7582
Illinois,IL,Schuyler,17169,wc,-90.6151,40.158
Illinois,IL,Scott,17171,wc,-90.4747,39.6442
Illinois,IL,Shelby,17173,cc,-88.8055,39.3911
Illinois,IL,Stark,17175,nc,-89.7975,41.0934
Illinois,IL,Stephenson,17177,nw,-89.6625,42.3517
Illinois,IL,Tazewell,17179,cc,-89.5134,40.5075
Illinois,IL,Union,17181,ss,-89.2551,37.4712
Illinois,IL,Vermilion,17183,ec,-87.7329,40.1836
Illinois,IL,Wabash,17185,se,-87.8443,38.4461
Illinois,IL,Warren,17187,wc,-90.615,40.8488
Illinois,IL,Washington,17189,sc,-89.4105,38.3522
Illinois,IL,Wayne,17191,sc,-88.4256,38.4295
Illinois,IL,White,17193,se,-88.1795,38.0875
Illinois,IL,Whiteside,17195,nw,-89.9141,41.7564
Illinois,IL,Will,17197,ne,-87.9787,41.445
Illinois,IL,Williamson,17199,ss,-88.9299,37.7303
Illinois,IL,Franklin,17055,sc,-88.9242,37.9923
Illinois,IL,Fulton,17057,wc,-90.2075,40.4728
Illinois,IL,Gallatin,17059,ss,-88.2305,37.7628
Illinois,IL,Henderson,17071,wc,-90.9251,40.8181
Illinois,IL,Hardin,17069,ss,-88.2669,37.5182
Illinois,IL,Hancock,17067,wc,-91.1647,40.4037
Illinois,IL,Hamilton,17065,sc,-88.5391,38.0816
Illinois,IL,Lee,17103,nc,-89.3005,41.7461
Illinois,IL,Knox,17095,wc,-90.2133,40.9318
Illinois,IL,Lake,17097,ne,-88.0036,42.3231
Illinois,IL,Cook,17031,ne,-87.8167,41.8399
Illinois,IL,Jasper,17079,se,-88.1538,39.01
South Dakota,SD,Hyde,46069,cc,-99.4871,44.5474
South Dakota,SD,Hutchinson,46067,se,-97.7546,43.3348
South Dakota,SD,Hughes,46065,cc,-99.9961,44.389
South Dakota,SD,Harding,46063,nw,-103.4959,45.5804
South Dakota,SD,Hanson,46061,se,-97.7874,43.6748
South Dakota,SD,Hand,46059,cc,-99.005,44.5478
South Dakota,SD,Hamlin,46057,ne,-97.1883,44.6737
South Dakota,SD,Haakon,46055,wc,-101.54,44.2944
South Dakota,SD,Gregory,46053,sc,-99.1856,43.1924
South Dakota,SD,Grant,46051,ne,-96.7677,45.172
South Dakota,SD,Faulk,46049,nc,-99.1453,45.0711
South Dakota,SD,Edmunds,46045,nc,-99.2155,45.4188
South Dakota,SD,Douglas,46043,sc,-98.3662,43.3871
South Dakota,SD,Dewey,46041,nc,-100.8719,45.1566
South Dakota,SD,Deuel,46039,ne,-96.668,44.76
South Dakota,SD,Day,46037,ne,-97.6075,45.3672
South Dakota,SD,Davison,46035,se,-98.1461,43.675
South Dakota,SD,Corson,46031,nc,-101.1969,45.7087
South Dakota,SD,Codington,46029,ne,-97.1887,44.9778
South Dakota,SD,Clay,46027,se,-96.9757,42.9146
South Dakota,SD,Clark,46025,ne,-97.7295,44.8582
South Dakota,SD,Charles Mix,46023,sc,-98.5879,43.2079
South Dakota,SD,Campbell,46021,nc,-100.0517,45.7711
South Dakota,SD,Buffalo,46017,cc,-99.205,44.0763
South Dakota,SD,Brule,46015,sc,-99.081,43.7181
South Dakota,SD,Brown,46013,ne,-98.3516,45.5898
South Dakota,SD,Brookings,46011,ec,-96.7905,44.3697
South Dakota,SD,Bon Homme,46009,se,-97.8847,42.9884
South Dakota,SD,Bennett,46007,sw,-101.6639,43.1949
South Dakota,SD,Beadle,46005,ec,-98.2782,44.4145
South Dakota,SD,Aurora,46003,sc,-98.5616,43.7182
South Dakota,SD,Mellette,46095,sc,-100.76,43.5811
South Dakota,SD,Butte,46019,nw,-103.5081,44.9058
South Dakota,SD,Jones,46075,cc,-100.6896,43.9604
South Dakota,SD,Turner,46125,se,-97.1488,43.3108
South Dakota,SD,Union,46127,se,-96.6561,42.8324
South Dakota,SD,Tripp,46123,sc,-99.884,43.3459
South Dakota,SD,Todd,46121,sc,-100.7184,43.1934
South Dakota,SD,Sully,46119,cc,-100.1322,44.7155
South Dakota,SD,Spink,46115,ne,-98.3463,44.9381
South Dakota,SD,Oglala Lakota,46102,sw,-102.5516,43.3356
South Dakota,SD,Sanborn,46111,ec,-98.0914,44.0235
South Dakota,SD,Roberts,46109,ne,-96.9461,45.6296
South Dakota,SD,Potter,46107,nc,-99.9573,45.0645
South Dakota,SD,Perkins,46105,nw,-102.4759,45.4904
South Dakota,SD,Moody,46101,ec,-96.671,44.0221
South Dakota,SD,Minnehaha,46099,se,-96.7914,43.6742
South Dakota,SD,Miner,46097,ec,-97.6102,44.022
South Dakota,SD,Marshall,46091,ne,-97.5986,45.7586
South Dakota,SD,McPherson,46089,nc,-99.2215,45.7664
South Dakota,SD,McCook,46087,se,-97.3684,43.6743
South Dakota,SD,Lyman,46085,cc,-99.8474,43.8959
South Dakota,SD,Lincoln,46083,se,-96.7219,43.2789
South Dakota,SD,Lake,46079,ec,-97.1294,44.022
South Dakota,SD,Kingsbury,46077,ec,-97.4915,44.3696
South Dakota,SD,Jerauld,46073,cc,-98.6298,44.0664
South Dakota,SD,Jackson,46071,sw,-101.6281,43.6943
South Dakota,SD,Walworth,46129,nc,-100.0316,45.4299
South Dakota,SD,Yankton,46135,se,-97.3947,43.009
South Dakota,SD,Ziebach,46137,wc,-101.666,44.9806
South Dakota,SD,Stanley,46117,cc,-100.7359,44.4123
South Dakota,SD,Meade,46093,wc,-102.7168,44.5668
South Dakota,SD,Pennington,46103,wc,-102.8238,44.0037
South Dakota,SD,Lawrence,46081,wc,-103.7922,44.3586
South Dakota,SD,Custer,46033,sw,-103.4515,43.6776
South Dakota,SD,Fall River,46047,sw,-103.5276,43.2394
Colorado,CO,Baca,08009,se,-102.5605,37.3192
Colorado,CO,Bent,08011,se,-103.0717,37.9551
Colorado,CO,Cheyenne,08017,ec,-102.6034,38.8279
Colorado,CO,Crowley,08025,se,-103.7849,38.3266
Colorado,CO,Kit Carson,08063,ec,-102.6029,39.3054
Colorado,CO,Logan,08075,ne,-103.1101,40.7247
Colorado,CO,Morgan,08087,ne,-103.8098,40.2627
Colorado,CO,Otero,08089,se,-103.7164,37.9027
Colorado,CO,Phillips,08095,ne,-102.3575,40.5939
Colorado,CO,Prowers,08099,se,-102.3933,37.9552
Colorado,CO,San Juan,08111,sw,-107.6761,37.764
Colorado,CO,Sedgwick,08115,ne,-102.3518,40.8758
Colorado,CO,Washington,08121,ne,-103.2013,39.971
Colorado,CO,Yuma,08125,ne,-102.4243,40.0029
Colorado,CO,Denver,08031,ne,-104.8772,39.7611
Colorado,CO,Montrose,08085,wc,-108.2694,38.4022
Colorado,CO,San Miguel,08113,sw,-108.4058,38.0038
Colorado,CO,Gunnison,08051,wc,-107.0317,38.6668
Colorado,CO,Arapahoe,08005,ne,-104.3381,39.6497
Colorado,CO,Weld,08123,ne,-104.3925,40.5549
Colorado,CO,Elbert,08039,ec,-104.1359,39.2866
Colorado,CO,Park,08093,cc,-105.7172,39.1193
Colorado,CO,Clear Creek,08019,cc,-105.6444,39.6891
Colorado,CO,Adams,08001,ne,-104.3379,39.8736
Colorado,CO,Lincoln,08073,ec,-103.514,38.988
Colorado,CO,Grand,08049,nc,-106.1184,40.1026
Colorado,CO,Jefferson,08059,cc,-105.2506,39.5865
Colorado,CO,Hinsdale,08053,sw,-107.3003,37.8213
Colorado,CO,Ouray,08091,sw,-107.7693,38.1555
Colorado,CO,Archuleta,08007,sw,-107.0483,37.1936
Colorado,CO,Delta,08029,wc,-107.863,38.8613
Colorado,CO,Mesa,08077,wc,-108.4665,39.0183
Colorado,CO,Eagle,08037,wc,-106.6953,39.6278
Colorado,CO,Dolores,08033,sw,-108.5172,37.7516
Colorado,CO,Montezuma,08083,sw,-108.5968,37.3384
Colorado,CO,Routt,08107,nw,-106.9912,40.4851
Colorado,CO,Summit,08117,cc,-106.1163,39.6342
Colorado,CO,Moffat,08081,nw,-108.2073,40.6184
Colorado,CO,Larimer,08069,nc,-105.4612,40.6664
Colorado,CO,Jackson,08057,nc,-106.3428,40.6664
Colorado,CO,Douglas,08035,ne,-104.9295,39.3297
Colorado,CO,La Plata,08067,sw,-107.8435,37.2866
Colorado,CO,Boulder,08013,ne,-105.3575,40.0925
Colorado,CO,Teller,08119,cc,-105.1618,38.8822
Colorado,CO,Custer,08027,se,-105.3674,38.1087
Colorado,CO,Pueblo,08101,se,-104.5128,38.1734
Colorado,CO,Huerfano,08055,se,-104.9606,37.6847
Colorado,CO,Mineral,08079,sc,-106.9241,37.669
Colorado,CO,Conejos,08021,sc,-106.1917,37.2007
Colorado,CO,Lake,08065,cc,-106.3451,39.202
Colorado,CO,Saguache,08109,cc,-106.2815,38.0806
Colorado,CO,Fremont,08043,cc,-105.4396,38.473
Colorado,CO,Alamosa,08003,se,-105.7883,37.5729
Colorado,CO,Chaffee,08015,cc,-106.1938,38.7466
Colorado,CO,Rio Grande,08105,sc,-106.3832,37.5825
Colorado,CO,El Paso,08041,ec,-104.5256,38.8321
Colorado,CO,Costilla,08023,sc,-105.4283,37.2781
Colorado,CO,Kiowa,08061,se,-102.7404,38.4327
Colorado,CO,Broomfield,08014,ne,-105.0525,39.954
Colorado,CO,Las Animas,08071,se,-104.0387,37.3159
Colorado,CO,Garfield,08045,wc,-107.9039,39.5993
Colorado,CO,Gilpin,08047,cc,-105.5226,39.8576
Colorado,CO,Rio Blanco,08103,nw,-108.2172,39.9798
Colorado,CO,Pitkin,08097,wc,-106.9166,39.2171
Kansas,KS,Grant,20067,sw,-101.308,37.5622
Kansas,KS,Washington,20201,nc,-97.0874,39.7842
Kansas,KS,Wichita,20203,wc,-101.3474,38.4821
Kansas,KS,Wilson,20205,se,-95.7434,37.5593
Kansas,KS,Woodson,20207,se,-95.7402,37.8867
Kansas,KS,Wabaunsee,20197,ec,-96.2049,38.9533
Kansas,KS,Wallace,20199,wc,-101.7636,38.9166
Kansas,KS,Trego,20195,wc,-99.8729,38.9143
Kansas,KS,Thomas,20193,nw,-101.0555,39.3509
Kansas,KS,Sumner,20191,sc,-97.4765,37.2373
Kansas,KS,Stevens,20189,sw,-101.3121,37.1924
Kansas,KS,Stanton,20187,sw,-101.7842,37.563
Kansas,KS,Stafford,20185,sc,-98.7175,38.0311
Kansas,KS,Smith,20183,nc,-98.7855,39.7851
Kansas,KS,Sherman,20181,nw,-101.72,39.3515
Kansas,KS,Sheridan,20179,nw,-100.4418,39.3503
Kansas,KS,Shawnee,20177,ec,-95.7564,39.0415
Kansas,KS,Seward,20175,sw,-100.8513,37.1933
Kansas,KS,Sedgwick,20173,sc,-97.4611,37.6848
Kansas,KS,Scott,20171,wc,-100.9069,38.4822
Kansas,KS,Saline,20169,cc,-97.65,38.7839
Kansas,KS,Russell,20167,cc,-98.7623,38.9149
Kansas,KS,Rush,20165,cc,-99.3092,38.5233
Kansas,KS,Rooks,20163,nc,-99.3251,39.3502
Kansas,KS,Riley,20161,ne,-96.7352,39.2965
Kansas,KS,Rice,20159,cc,-98.2011,38.3471
Kansas,KS,Republic,20157,nc,-97.6505,39.8278
Kansas,KS,Reno,20155,sc,-98.0861,37.9529
Kansas,KS,Rawlins,20153,nw,-101.0757,39.7852
